Date,Ticker,Categoria,Cat_Sweet_Spot,Cat_Cazador_Dips,Cat_Recup_Rapida,Cat_Cuchillos_Cayendo,RSI_14,RSI_7,BB_PctB,BB_Bandwidth,Donchian_Pos,CMF_20,RS_vs_SPY,Dist_SMA200_%,Drawdown_52W_%,Return_5D_%,Target
2026-01-21,SPY,Recup. Rapida,0,0,1,0,48.45464641320703,35.66951581769368,0.317361800109923,0.02555892848733558,0.45235704007966177,0.055746292235090984,0.0,8.437356008593646,-1.5357238726505453,-1.206450262283909,0
2026-01-22,SPY,Recup. Rapida,0,0,1,0,56.979051767634736,40.56212848234303,0.5091689803855903,0.025023076256815522,0.6357592298288208,0.01806734156274095,0.0,8.841831462206637,-1.0214195868800973,-0.19988328217077633,0
2026-01-23,SPY,Recup. Rapida,0,0,1,0,56.11131309053684,42.81639372289021,0.5200030423544044,0.024997452516271258,0.6485623341025087,-0.016841470397317874,0.0,8.718833876115093,-0.9855165728096021,-0.43482785316334427,0
2026-01-26,SPY,Recup. Rapida,0,0,1,0,55.1617494107731,53.73945223570825,0.7127561790357653,0.025424913829404705,0.8278686621112761,-0.021557664381183533,0.0,9.09838042983386,-0.48269807818422045,0.1547073153876255,0
2026-01-27,SPY,Recup. Rapida,0,0,1,0,53.89827319551335,54.98920497683519,0.837887439183409,0.02674181856406562,0.9478939190617461,-0.006991352888110823,0.0,9.402438691560468,-0.1493171893177225,2.6432278955691,0
2026-01-28,SPY,Recup. Rapida,0,0,1,0,56.48306059980902,55.86399066004721,0.8014460456702994,0.02780070133178716,0.8862228040678432,-0.022326256086732527,0.0,9.240749905281842,-0.3467906471655717,1.4619123398690315,0
2026-01-29,SPY,Recup. Rapida,0,0,1,0,54.88671323113783,92.51038737659678,0.7087661008849352,0.02810191329664756,0.8213439221861626,0.02671920340266062,0.0,8.88311506387719,-0.5445401992112003,0.7344118493376239,0
2026-01-30,SPY,Recup. Rapida,0,0,1,0,47.60605689224337,74.13685795232735,0.5824654867653523,0.025912886329046855,0.7240255993636419,0.09256020078382887,0.0,8.42441560748813,-0.8411645272796435,0.3975553409035326,0
2026-02-02,SPY,Recup. Rapida,0,0,1,0,50.27048113627581,73.86788589479188,0.7531409121150267,0.024598649298153738,0.8857525836255704,0.12560945841080612,0.0,8.824922270016572,-0.3482238697971163,0.3868661784573124,0
2026-02-03,SPY,Recup. Rapida,0,0,1,0,45.81853288292338,50.78547132066886,0.40060999293428234,0.024265465703869477,0.6093091201770297,0.11829371422131064,0.0,7.762765062782104,-1.1908180927152356,-0.8569458383974382,0
2026-02-04,SPY,Recup. Rapida,0,0,1,0,45.88194646301251,32.734741624384625,0.22749630462914494,0.025101155245661106,0.4522814555498391,0.07800653040809007,0.0,7.103249852483402,-1.6694353166591978,-1.327247439478485,0
2026-02-05,SPY,Recup. Rapida,0,0,1,0,37.24699294188637,13.898819371525349,-0.10390225432491973,0.03045925884013526,0.0829938720771137,0.07987394390468357,0.0,5.626973280289277,-2.8975136708015237,-2.365856511350284,0
2026-02-06,SPY,Recup. Rapida,0,0,1,0,49.25438389745901,43.63058405779179,0.5117302044337211,0.030438726844850602,0.6725620904710367,0.10434335239652043,0.0,7.512693856664683,-1.0346232042075192,-0.1950997871300153,0
2026-02-09,SPY,Recup. Rapida,0,0,1,0,63.875262490883394,49.88643093471255,0.6706221518476067,0.030413625674819356,0.823581448047232,0.09803152124321031,0.0,7.8940712832351085,-0.5574392028951015,-0.20994641663448776,0
2026-02-10,SPY,Recup. Rapida,0,0,1,0,56.33962275402419,50.19035682175254,0.5925218772354929,0.029822957054020324,0.7405889785364075,0.04270000701995818,0.0,7.4840874452705615,-0.8196749805833554,0.3756160156048294,0
2026-02-11,SPY,Recup. Rapida,0,0,1,0,53.00524724439826,45.22300019904035,0.5900241506475232,0.02953631835874349,0.7333343725809782,0.02839099204646436,0.0,7.337498750886047,-0.842597749911188,0.840875438283839,0
2026-02-12,SPY,Recup. Rapida,0,0,1,0,43.36891683060147,39.90715075729551,0.115772214808368,0.03170100507879917,0.24852800704629657,-0.060309888336891375,0.0,5.568575478460225,-2.37446654527968,0.5386547196624791,0
2026-02-13,SPY,Recup. Rapida,0,0,1,0,40.368331321093734,44.16704141753717,0.17586204518784757,0.03310979460620908,0.2702946076536487,-0.038181841087530886,0.0,5.534838792256924,-2.305689444519302,-1.2843544696793607,0
2026-02-17,SPY,Recup. Rapida,0,0,1,0,38.57963185378707,58.54854710873227,0.249275557140589,0.0339105826591432,0.3204874637203331,-0.0018896015735140933,0.0,5.596334755014504,-2.1480613333800407,-1.5995385856266586,0
2026-02-18,SPY,Recup. Rapida,0,0,1,0,42.22446335304861,39.70507555309409,0.36453080784808833,0.030538785030092747,0.47642590261570356,0.05088346673430186,0.0,6.019565670754081,-1.6551118831206326,-0.8423413639486732,0
2026-02-19,SPY,Recup. Rapida,0,0,1,0,41.91744739838273,25.73028044562352,0.2822986414392251,0.03076321406638054,0.3943776342295017,0.03382080121978092,0.0,5.63990638721735,-1.9144812155457973,-1.0809918788827977,0
2026-02-20,SPY,Recup. Rapida,0,0,1,0,47.95228534738575,44.05667960779774,0.5147426928241413,0.030764772412978567,0.6187684388779546,0.08491480459720886,0.0,6.29659927073834,-1.2051415262538008,1.1977655615764027,0
2026-02-23,SPY,Recup. Rapida,0,0,1,0,40.07927556758372,33.78516052292295,0.2102283584121499,0.03199333427365621,0.2996374460980208,0.04943256895818219,0.0,5.1071150202405,-2.2139719888773297,0.09388208496530215,0
2026-02-24,SPY,Recup. Rapida,0,0,1,0,48.315265168659714,62.78373666432183,0.4468179005173769,0.03158531358870342,0.5244760699616808,0.06990826755068845,0.0,5.764343228486995,-1.5032166625075498,0.6590004037318797,0
2026-02-25,SPY,Recup. Rapida,0,0,1,0,55.181666569297654,69.58766891269738,0.724469168127605,0.030808074051173084,0.7873987975186041,0.08334586825136754,0.0,6.547815587376923,-0.6720706350880257,0.9995855065331849,0
2026-02-26,SPY,Recup. Rapida,0,0,1,0,59.35295370211798,60.125531101621796,0.5602776859954766,0.02932937939049353,0.6329562048964144,0.09575359931616838,0.0,5.8503776651604475,-1.223782213240761,0.7041804038605104,0
2026-02-27,SPY,Recup. Rapida,0,0,1,0,45.611367736604684,49.52713474712174,0.4130651978071704,0.028285604628552473,0.4779946031410898,0.10015494459814153,0.0,5.254782537854207,-1.6980997692900894,-0.4989715564674757,0
2026-03-02,SPY,Recup. Rapida,0,0,1,0,42.4011391149274,53.135296031210586,0.44638317897295743,0.027715954751254927,0.49625309232907816,0.10864687756286849,0.0,5.230173591528061,-1.6422128794367317,0.5847042988345486,0
2026-03-03,SPY,Recup. Rapida,0,0,1,0,39.089452249951655,35.50957708685846,0.15814418354492626,0.026913125886463805,0.38828405394907267,0.11908807290158442,0.0,4.224501463973781,-2.5091630943142285,-1.0212987650163874,0
2026-03-04,SPY,Recup. Rapida,0,0,1,0,44.179311666961176,54.698241354767845,0.4291784183974244,0.026689257967033697,0.5629554977320952,0.15272068813575854,0.0,4.879692700694696,-1.8213305372722806,-1.1570360013869685,0
2026-03-05,SPY,Recup. Rapida,0,0,1,0,50.03855684960829,39.222036717114115,0.2419337085165651,0.02752147397267833,0.42394313530480493,0.16724415358781472,0.0,4.22133733745687,-2.368742447530382,-1.159145652611837,0
2026-03-06,SPY,Recup. Rapida,0,0,1,0,42.22405300554134,16.66121683020971,-0.13541208894340526,0.031069783412339767,0.09897882320788243,0.19422220791907438,0.0,2.7903028650666446,-3.6484080236314322,-1.9839985287812945,0
2026-03-09,SPY,Recup. Rapida,0,0,1,0,46.479097697123834,33.38355726777664,0.17842840265777674,0.031918506422927734,0.4569779952591773,0.20472544207463453,0.0,3.619031945939652,-2.804371785304888,-1.1815626803840407,0
2026-03-10,SPY,Recup. Rapida,0,0,1,0,42.73411071120571,35.77655371974835,0.1600355783901262,0.03130941198850511,0.42561140116638585,0.16177720185370606,0.0,3.3740640724645936,-2.9605666738126044,-0.4630215452300135,0
2026-03-11,SPY,Recup. Rapida,0,0,1,0,43.398715060205184,34.0121351922631,0.15567324688874906,0.03120525272585223,0.4011523794723222,0.18785368859338364,0.0,3.1669306360396727,-3.082364219163251,-1.2844273494353131,0
2026-03-12,SPY,Recup. Rapida,0,0,1,0,32.572677263218,29.985903628053165,-0.15001625601330465,0.03679560261004389,0.11134743623840654,0.13924617625676314,0.0,1.5291420774820972,-4.554055249560633,-2.2383331494586156,0
2026-03-13,SPY,Recup. Rapida,0,0,1,0,34.24269412366513,17.013312219390357,-0.11969648512261073,0.04533000288005684,0.028774533268002864,0.15481399861018622,0.0,0.8958427317538545,-5.094292253884131,-1.5006334618812733,0
2026-03-16,SPY,Recup. Rapida,0,0,1,0,36.02814887362086,33.64421663996555,0.14143733077299422,0.04819983230365556,0.2373152956283447,0.1470779177893003,0.0,1.8556322726871994,-4.1284496774300585,-1.3622813252468724,0
2026-03-17,SPY,Recup. Rapida,0,0,1,0,31.826972394185773,47.38226601352098,0.22288910371036894,0.04988650020960912,0.2917680804252797,0.09334682879352528,0.0,2.056885583507069,-3.8762552509394976,-0.9436252312489346,0
2026-03-18,SPY,Recup. Rapida,0,0,1,0,29.210773895744012,25.118131885636885,0.030169394224844843,0.05492314561533726,0.007386586423777945,0.0438932511611945,0.0,0.5738100573160659,-5.217531814643203,-2.2030743716327184,0
2026-03-19,SPY,Recup. Rapida,0,0,1,0,29.961700652726307,24.72358700853826,0.05866632260872978,0.05990002208073753,0.12022852539998105,0.045452312998117896,0.0,0.270911865451764,-5.451111932477446,-0.9398583515122905,0
2026-03-20,SPY,Cuchillos Cayendo,0,0,0,1,25.786487576444813,19.772538766353094,-0.054830120599906836,0.06779956056521082,0.08179259805530112,-0.03400483945387288,0.0,-1.211128660170235,-6.806536074182104,-1.8041526278676834,1
2026-03-23,SPY,Recup. Rapida,0,0,1,0,34.60036108835121,38.760092775892026,0.14068864786546392,0.07150934360205874,0.2264680807853055,-0.05311836086860588,0.0,-0.2241536962524546,-5.828005520689266,-1.77274263067706,0
2026-03-24,SPY,Cuchillos Cayendo,0,0,0,1,29.22533301074344,40.35607486218925,0.13909133211208047,0.07378005879908195,0.1797301310053731,-0.08581887199177887,0.0,-0.609660204006452,-6.144123435102091,-2.3593215080031094,1
2026-03-25,SPY,Recup. Rapida,0,0,1,0,34.33299074797124,35.07401525636193,0.23502351590445233,0.07051651402306955,0.2591464690430623,-0.11521603491495852,0.0,-0.10478773596856003,-5.621093895134009,-0.42577713813233276,0
2026-03-26,SPY,Recup. Rapida,0,0,1,0,33.04114943378093,23.339902706986905,0.04574142801200838,0.0729821469332198,0.008804987279971768,-0.16408285303355488,0.0,-1.9277243410296925,-7.306581295384189,-1.9624444039803568,0
2026-03-27,SPY,Cuchillos Cayendo,0,0,0,1,23.60351157427401,22.502806689478845,-0.06385947632007369,0.08169185821608585,0.018272591639826127,-0.23185235381227834,0.0,-3.627766517841671,-8.887179660225197,-2.2326067713281827,1
2026-03-30,SPY,Cuchillos Cayendo,0,0,0,1,23.303309371869275,22.26574108893658,-0.016043998398556306,0.08813144313177881,0.04808733989403218,-0.2813544911126745,0.0,-3.9772860744742378,-9.191805415255024,-3.5719747820619596,1
2026-03-31,SPY,Recup. Rapida,0,0,1,0,37.77212034114503,51.58402702767989,0.3190322388784718,0.08643624116994078,0.3764830853333856,-0.24669606475720746,0.0,-1.2262062914864054,-6.552205002909547,-0.4347959688227765,0
2026-04-01,SPY,Recup. Rapida,0,0,1,0,45.17880862541024,49.87026647842251,0.4240935375579775,0.08059453625383738,0.47735519329513065,-0.271631171351911,0.0,-0.5310995585029891,-5.848123394192173,-0.2405511023892415,0
2026-04-02,SPY,Recup. Rapida,0,0,1,0,47.41981308640432,52.531040329437594,0.45445649695117274,0.07546973136960895,0.5084372988072197,-0.2630846181292905,0.0,-0.4868370179614682,-5.763343439509027,1.6648839555621242,0
2026-04-06,SPY,Recup. Rapida,0,0,1,0,45.22107754763781,52.03632087476477,0.5293905760221554,0.07342833114422456,0.5678030826801641,-0.24995105613090762,0.0,-0.06813937114151923,-5.317901362735726,3.9174270801617617,0
2026-04-07,SPY,Recup. Rapida,0,0,1,0,44.278408086868126,67.50055314599933,0.5571636108603936,0.06844106127928852,0.5733552951552926,-0.2644052919906706,0.0,-0.07611130716566801,-5.2762411858752465,4.31190626273894,0
2026-04-08,SPY,Recup. Rapida,0,0,1,0,58.84545352507883,95.40726153829137,0.9277293169649404,0.06880229284544498,0.9546915058009572,-0.21459701869203188,0.0,2.4016041944828297,-2.863661479811054,3.947170206866124,0
2026-04-09,SPY,Recup. Rapida,0,0,1,0,61.54545715164808,99.99999985360785,0.9863606654903482,0.07184030469338552,0.9759058915453953,-0.19229098658850158,0.0,2.9262481332695445,-2.303280223654006,3.7650265701868246,0
2026-04-10,SPY,Recup. Rapida,0,0,1,0,67.98232822533498,98.5011677701811,0.9264734196635553,0.07751760335684643,0.951279447067319,-0.15449871230075377,0.0,2.797611753592259,-2.3679335120573635,3.6030670562597233,0
2026-04-13,SPY,Recup. Rapida,0,0,1,0,67.91883343330574,98.58328318135399,0.9758723512070003,0.08642539436269829,0.9964922415558286,-0.08533590712460752,0.0,3.73621100700643,-1.4138292927389475,4.123347629791807,0
2026-04-14,SPY,Recup. Rapida,0,0,1,0,72.46412224226616,98.86175395842288,1.0252563006600461,0.09831199097768974,0.998162401742985,-0.04186325362838502,0.0,4.93062629505873,-0.21256890808257828,5.345725656568434,0
2026-04-15,SPY,Recup. Rapida,0,0,1,0,73.00473166432461,98.92639207131,1.016049636240386,0.11134048310596252,0.9952108875315204,0.013108059065534356,0.0,5.686609356203168,-0.048555840698483684,3.5398823675095725,0
2026-04-16,SPY,Recup. Rapida,0,0,1,0,83.78929779463535,98.96181737208764,0.9605441347427613,0.12311677652533308,0.9847611401515814,0.07134276180520545,0.0,5.875172908937554,-0.15937506839293392,3.1989592314656923,0
2026-04-17,SPY,Recup. Rapida,0,0,1,0,96.83463479586537,98.71553202746964,0.9768571467938922,0.136916089277258,0.9729274400785753,0.07424451557077028,0.0,7.075832544859891,-0.3158382281804379,4.515355152491507,0
2026-04-20,SPY,Recup. Rapida,0,0,1,0,97.67668149856551,94.2548829580978,0.9033142628580237,0.14476089569205194,0.9558405407311658,0.12691409397626535,0.0,6.7864445462494745,-0.5151801468868251,3.2968887308860717,0
2026-04-21,SPY,Recup. Rapida,0,0,1,0,90.24871106541536,83.50571767620522,0.81821497904886,0.1497270233372057,0.9000119483660459,0.16701635055703726,0.0,6.0202320515761025,-1.1664966025214103,1.3852482677457534,0
2026-04-22,SPY,Recup. Rapida,0,0,1,0,90.56391215774336,83.72281833628634,0.8460257016077153,0.1552063674845219,0.9858020693709787,0.20325164515323063,0.0,7.016719577348436,-0.16563816826317634,1.6101449606057638,0
2026-04-23,SPY,Recup. Rapida,0,0,1,0,86.97304712702993,72.1150328737804,0.7878470252559465,0.15847686995593438,0.952592800264004,0.2314009332839867,0.0,6.526617087097786,-0.5530694562940676,0.9677095549218029,0
2026-04-24,SPY,Recup. Rapida,0,0,1,0,87.39635540992168,72.12387738591258,0.8065286504110294,0.15787484662640297,0.9937789804661344,0.33353693147002617,0.0,7.275400726739662,-0.0741764221660964,0.5351038518877527,0
2026-04-27,SPY,Recup. Rapida,0,0,1,0,87.55540898373206,71.68535160089166,0.7952617339153856,0.14896727953325373,0.9946725860980187,0.4337395560311869,0.0,7.383882405238458,-0.06428209682621294,0.9100979724274927,0
2026-04-28,SPY,Recup. Rapida,0,0,1,0,79.15984842750552,52.963558233956384,0.7476969198544915,0.1328004870605314,0.9492590957389785,0.5065812596186455,0.0,6.786541729120405,-0.5505685273520868,1.0808356158371168,0
2026-04-29,SPY,Recup. Rapida,0,0,1,0,77.59198838849531,55.757012733822734,0.7268619107551233,0.12415284731009399,0.9425695636611183,0.47012924498025693,0.0,6.696378777863207,-0.5659343918791662,0.052019686259163755,0
2026-04-30,SPY,Recup. Rapida,0,0,1,0,80.61542237785179,76.72283439883742,0.786650686785316,0.11742309011918599,0.9848687085980351,0.5463935237037119,0.0,7.675827642284894,-0.15699091642112634,1.4411675002865554,0
2026-05-01,SPY,Recup. Rapida,0,0,1,0,79.09719333322685,71.31884479989675,0.7928349520308919,0.10829411578935141,0.9428265823574068,0.48182834508686706,0.0,7.891807804759354,-0.5821693174708844,0.9398536196029594,0
2026-05-04,SPY,Recup. Rapida,0,0,1,0,71.94776557665028,71.70749849314183,0.7447312565104974,0.09644802651907904,0.9070587573140787,0.4463612409793447,0.0,7.4199637653066,-0.9463758176408248,0.39710843521940653,0
2026-05-05,SPY,Recup. Rapida,0,0,1,0,72.09345054535802,72.05026043789205,0.8313536700560874,0.08175439040683691,0.9762978731240592,0.40996073422525997,0.0,8.199585155536374,-0.17515703058871057,1.6973756457879352,0
2026-05-06,SPY,Recup. Rapida,0,0,1,0,75.8310393913409,79.9807297236741,0.9640762330536156,0.0799668865022905,0.9875039523800863,0.40985273186841636,0.0,9.613082907840846,-0.10346039802341404,3.126842176367539,0
2026-05-07,SPY,Recup. Rapida,0,0,1,0,69.12917650298566,83.27208610036239,0.8957973490826086,0.07622457117661978,0.923593787821763,0.3526390260132026,0.0,9.188920348256733,-0.6180956845649964,1.797796014379438,0
2026-05-08,SPY,Recup. Rapida,0,0,1,0,73.82139359775914,86.34839323188487,0.97888664896624,0.07191421731013073,0.9925199678114122,0.403512667905606,0.0,10.001127852420288,-0.062326842890302124,2.354818248436108,0
2026-05-11,SPY,Recup. Rapida,0,0,1,0,80.51991279845274,83.92504018890381,0.9736397319555657,0.06954967228671043,0.9719557601699798,0.3695299171699061,0.0,10.161129176926982,-0.20113531210866248,2.9651394830609856,0
2026-05-12,SPY,Recup. Rapida,0,0,1,0,76.08818132744885,79.66154674673334,0.9102598923304135,0.06882500679174863,0.9439794733932705,0.3555692831492011,0.0,9.907083281190946,-0.3523258631003531,1.9909573878506448,0
2026-05-13,SPY,Recup. Rapida,0,0,1,0,81.9072769139942,89.14306872671492,0.9373940656071998,0.07075245249706179,0.9647426432576938,0.33586231812312933,0.0,10.430966817238026,-0.21507650706366377,1.155578437141025,0
2026-05-14,SPY,Recup. Rapida,0,0,1,0,82.03257849117841,89.17792963006177,0.9804853236035362,0.07438343861403145,0.9712159571555626,0.3385293347816178,0.0,11.204927202756481,-0.1814532218268285,2.267693605077592,0
2026-05-15,SPY,Recup. Rapida,0,0,1,0,69.60786846464664,58.87636184194913,0.7822283716160765,0.07521857192409657,0.7807399476533083,0.2834868286765181,0.0,9.777424292481458,-1.3822048343253144,0.21013576114108368,0
2026-05-18,SPY,Recup. Rapida,0,0,1,0,73.14563019801533,62.469106868343424,0.7470192150241012,0.07450743061212825,0.7697343850653432,0.2809696887814613,0.0,9.609127511388055,-1.4515833721185256,-0.08791906612106715,0
2026-05-19,SPY,Recup. Rapida,0,0,1,0,67.56541649643876,42.85714274668644,0.6371867187057487,0.06967055601425604,0.6656076207446114,0.30728843202900175,0.0,8.784416760235219,-2.107993491634856,-0.6028302624256798,0
2026-05-20,SPY,Recup. Rapida,0,0,1,0,67.79021292943123,52.94831668157704,0.7593966080993164,0.06862619301027449,0.824760902928376,0.30879574092462075,0.0,9.80542127886697,-1.1046988472543513,-0.142794080005737,0
2026-05-21,SPY,Recup. Rapida,0,0,1,0,67.52418965969134,56.792322812702146,0.7656765680721601,0.06559106552337454,0.8345462634388948,0.3202588727693377,0.0,9.92544604907959,-0.9085807918450173,-0.7284493648601065,0
2026-05-22,SPY,Recup. Rapida,0,0,1,0,71.84191542891463,55.169242983069985,0.7970430521553024,0.06468125804323897,0.9054897907015549,0.2620300730821104,0.0,10.261192044432798,-0.5189980141379982,0.8753053328125482,0
2026-05-26,SPY,Recup. Rapida,0,0,1,0,71.4766342176209,53.86586941638999,0.862249440828331,0.06487694730543431,0.9648085697779069,0.24258927590907517,0.0,10.891789025220453,-0.20474891539312753,1.6164684385910455,0
2026-05-27,SPY,Recup. Rapida,0,0,1,0,65.83507535011682,75.16709838710233,0.8348509674491504,0.061598950854614934,0.9618370489288052,0.24570869848822546,0.0,10.775495881594798,-0.22203766072239972,2.2801304561545166,0
2026-05-28,SPY,Recup. Rapida,0,0,1,0,71.15804256105795,80.6141310984909,0.9028057732994702,0.057753442878395476,0.9876946617323572,0.2515637510436141,0.0,11.284728250288726,-0.07283967560642632,1.8010088469552876,0
2026-05-29,SPY,Recup. Rapida,0,0,1,0,68.76986843438077,99.43488220547438,0.9084718551852291,0.05677027246769855,0.9628676192629215,0.2041372781715148,0.0,11.464015706108526,-0.21106434479516983,1.8526536246684433,0
2026-06-01,SPY,Recup. Rapida,0,0,1,0,69.00431300889315,99.25906773742686,0.9176498387285338,0.05591536699896541,0.9615798412380205,0.26322133419992527,0.0,11.669582560877862,-0.22886978514225137,1.7300532598057305,0
2026-06-02,SPY,Recup. Rapida,0,0,1,0,71.16564397409786,99.24001790403705,0.9235321998949866,0.05165583900913063,0.9786683081291384,0.2962052290266828,0.0,11.722502083805466,-0.10915532130384817,1.196390008305026,0
2026-06-03,SPY,Recup. Rapida,0,0,1,0,61.5309999052043,72.02848912648423,0.7699893928734055,0.04678590734949737,0.8109254894621298,0.23978244356754422,0.0,10.843791208302903,-0.8101075905629914,0.5036879659085169,0
2026-06-04,SPY,Recup. Rapida,0,0,1,0,59.15433678855805,68.65651691124432,0.8181600006938037,0.046748375385171,0.8920059593114849,0.23080967469142513,0.0,11.165266223685759,-0.43530015636733116,0.32998159119213,0
2026-06-05,SPY,Recup. Rapida,0,0,1,0,48.63313991438384,32.47357414135966,0.23636204875913353,0.04443681764215382,0.20851923677851156,0.1697790834611735,0.0,8.214234052147868,-3.005002457919504,-2.502378194384225,0
2026-06-08,SPY,Recup. Rapida,0,0,1,0,50.47173048677286,27.619325724652583,0.28218364955343833,0.043999218521229545,0.26636271509840787,0.09809001631606828,0.0,8.374595926200097,-2.7853890412968614,-2.547002319460878,0
2026-06-09,SPY,Recup. Rapida,0,0,1,0,52.878936487446246,21.962500419095647,0.22346052816531353,0.04463087875301411,0.38243743858168083,0.09667409377137046,0.0,7.9719026485773465,-3.07075772458215,-2.964838682468296,0
2026-06-10,SPY,Recup. Rapida,0,0,1,0,37.19236633222558,12.55377339261419,-0.03721614812210193,0.05041184474052604,0.07511116137125876,-0.004229244110014825,0.0,6.20311781669479,-4.598901752530975,-3.819738150666163,0
2026-06-11,SPY,Recup. Rapida,0,0,1,0,46.58500384086062,30.3548849351495,0.2998151603093808,0.0511703726624032,0.4012159443426753,0.02770581790484814,0.0,7.928684051419423,-2.9773837973900457,-2.5531977146670326,0
2026-06-12,SPY,Recup. Rapida,0,0,1,0,47.36056710758209,38.47148790822581,0.412928329573058,0.05124470587175373,0.5067432812072694,0.02720301050822163,0.0,8.431476384308539,-2.4526614369113804,0.5694531006802617,0
2026-06-15,SPY,Recup. Rapida,0,0,1,0,52.59102747326765,48.245324756886674,0.7318037437873649,0.05189641163655416,0.8526833969897476,0.07217198904429369,0.0,10.251978038920663,-0.7325146054741121,2.111693309861429,0
2026-06-16,SPY,Recup. Rapida,0,0,1,0,49.924600985926205,62.94577209466593,0.6015725718874251,0.05128776794433677,0.7336681632870834,0.006512645876543532,0.0,9.509235529735353,-1.3243039580426674,1.8017821304916914,0
2026-06-17,SPY,Recup. Rapida,0,0,1,0,42.53994532875913,51.524770759862285,0.3411295154569598,0.04924768787890465,0.4858495029279934,-0.035567213409528585,0.0,8.061788168459179,-2.5565533097072146,2.140801815012594,0
2026-06-18,SPY,Recup. Rapida,0,0,1,0,45.981116859178854,59.27709517540435,0.5409004172716831,0.048759540644119866,0.6895986371410969,-0.045549344368140225,0.0,9.094792278083338,-1.54343453094976,1.4779536179954311,0
2026-06-22,SPY,Recup. Rapida,0,0,1,0,43.7296186413775,69.57418723847891,0.4711256700154755,0.04844177550243822,0.6272863016408117,-0.08762053433253783,0.0,8.665979765779895,-1.8532753432181723,0.614456634617011,0
2026-06-23,SPY,Recup. Rapida,0,0,1,0,38.77472256801718,47.791057925559265,0.19843944799913724,0.05050501254386958,0.3406466451868347,-0.10535981820240735,0.0,7.01640813992837,-3.2785575649643364,-2.56483071911342,0
2026-06-24,SPY,Recup. Rapida,0,0,1,0,40.66467306581389,43.13008887777268,0.21900233067758013,0.05219568813608956,0.3316304376892478,-0.1324324434471308,0.0,6.894219607308391,-3.3233896039531508,-2.0259149173474933,0
